KeyID,Year,Percentage,MajorTopic,Congress
850,1991,0,Housing & Development,102
851,1992,0,Housing & Development,102
852,1993,0,Housing & Development,103
853,1994,0,Housing & Development,103
854,1995,0,Housing & Development,104
855,1996,0,Housing & Development,104
856,1997,0,Housing & Development,105
857,1998,0,Housing & Development,105
858,1999,0,Housing & Development,106
859,2000,0,Housing & Development,106
860,2001,0,Housing & Development,107
861,2002,0,Housing & Development,107
862,2003,0,Housing & Development,108
863,2004,0,Housing & Development,108
864,2005,0,Housing & Development,109
865,2006,0,Housing & Development,109
866,2007,0,Housing & Development,110
867,2008,0,Housing & Development,110
868,2009,0,Housing & Development,111
869,2010,0,Housing & Development,111
870,2011,0,Housing & Development,112
871,2012,0,Housing & Development,112
872,1946,,Domestic Commerce,79
873,1947,0,Domestic Commerce,80
874,1948,0,Domestic Commerce,80
875,1949,0.000562746,Domestic Commerce,81
876,1950,0,Domestic Commerce,81
877,1951,0,Domestic Commerce,82
878,1952,0,Domestic Commerce,82
879,1953,,Domestic Commerce,83
880,1954,0,Domestic Commerce,83
881,1955,,Domestic Commerce,84
882,1956,0.00382514,Domestic Commerce,84
883,1957,0,Domestic Commerce,85
884,1958,0,Domestic Commerce,85
885,1959,0,Domestic Commerce,86
886,1960,0,Domestic Commerce,86
887,1961,0,Domestic Commerce,87
888,1962,0,Domestic Commerce,87
889,1963,0,Domestic Commerce,88
890,1964,0.00106838,Domestic Commerce,88
891,1965,0,Domestic Commerce,89
892,1966,0,Domestic Commerce,89
893,1967,0,Domestic Commerce,90
894,1968,0,Domestic Commerce,90
895,1969,0,Domestic Commerce,91
896,1970,0,Domestic Commerce,91
897,1971,0,Domestic Commerce,92
898,1972,0,Domestic Commerce,92
899,1973,0,Domestic Commerce,93
900,1974,0,Domestic Commerce,93
901,1975,0,Domestic Commerce,94
902,1976,0,Domestic Commerce,94
903,1977,0,Domestic Commerce,95
904,1978,0,Domestic Commerce,95
905,1979,0,Domestic Commerce,96
906,1980,0,Domestic Commerce,96
907,1981,0,Domestic Commerce,97
908,1982,0,Domestic Commerce,97
909,1983,0,Domestic Commerce,98
910,1984,0,Domestic Commerce,98
911,1985,0,Domestic Commerce,99
912,1986,0,Domestic Commerce,99
913,1987,0,Domestic Commerce,100
914,1988,0,Domestic Commerce,100
915,1989,0,Domestic Commerce,101
916,1990,0.00259067,Domestic Commerce,101
917,1991,0,Domestic Commerce,102
918,1992,0,Domestic Commerce,102
919,1993,0,Domestic Commerce,103
920,1994,0,Domestic Commerce,103
921,1995,0,Domestic Commerce,104
922,1996,0,Domestic Commerce,104
923,1997,0,Domestic Commerce,105
924,1998,0,Domestic Commerce,105
925,1999,0,Domestic Commerce,106
926,2000,0,Domestic Commerce,106
927,2001,0,Domestic Commerce,107
928,2002,0.0137876,Domestic Commerce,107
929,2003,0.00559528,Domestic Commerce,108
930,2004,0.00402042,Domestic Commerce,108
931,2005,0.0193298,Domestic Commerce,109
932,2006,0.0113785,Domestic Commerce,109
933,2007,0.00792724,Domestic Commerce,110
934,2008,0.007701,Domestic Commerce,110
935,2009,0.007114,Domestic Commerce,111
936,2010,0.025014,Domestic Commerce,111
937,2011,0.008804,Domestic Commerce,112
938,2012,0.006797,Domestic Commerce,112
939,1946,,Defernse,79
940,1947,0.114977,Defernse,80
941,1948,0.224359,Defernse,80
942,1949,0.177828,Defernse,81
943,1950,0.0747664,Defernse,81
944,1951,0.0190476,Defernse,82
945,1952,0.205357,Defernse,82
946,1953,,Defernse,83
947,1954,0.131579,Defernse,83
948,1955,,Defernse,84
949,1956,0.250273,Defernse,84
950,1957,0.236045,Defernse,85
951,1958,0.371443,Defernse,85
952,1959,0.470984,Defernse,86
953,1960,0.218044,Defernse,86
954,1961,0.215327,Defernse,87
955,1962,0.246622,Defernse,87
956,1963,0.215962,Defernse,88
957,1964,0.158921,Defernse,88
958,1965,0.358947,Defernse,89
959,1966,0.460043,Defernse,89
960,1967,0.451807,Defernse,90
961,1968,0.399572,Defernse,90
962,1969,0.407407,Defernse,91
963,1970,0.254766,Defernse,91
964,1971,0.241901,Defernse,92
965,1972,0.276596,Defernse,92
966,1973,0.0953206,Defernse,93
967,1974,0.00695652,Defernse,93
968,1975,0.0052356,Defernse,94
969,1976,0.0152672,Defernse,94
970,1977,0.0283224,Defernse,95
971,1978,0.0253378,Defernse,95
972,1979,0.0225806,Defernse,96
973,1980,0.061762,Defernse,96
974,1981,0.0510733,Defernse,97
975,1982,0.0580239,Defernse,97
976,1983,0.186201,Defernse,98
977,1984,0.182619,Defernse,98
978,1985,0.201149,Defernse,99
979,1986,0.221277,Defernse,99
980,1987,0.139496,Defernse,100
981,1988,0.09,Defernse,100
982,1989,0.0208333,Defernse,101
983,1990,0.0259067,Defernse,101
984,1991,0.0162366,Defernse,102
985,1992,0.00267094,Defernse,102
986,1993,0.000919963,Defernse,103
987,1994,0.000965872,Defernse,103
988,1995,0.00120773,Defernse,104
989,1996,0,Defernse,104
990,1997,0,Defernse,105
991,1998,0.00341297,Defernse,105
992,1999,0.0129976,Defernse,106
993,2000,0.0194243,Defernse,106
994,2001,0.145857,Defernse,107
995,2002,0.271591,Defernse,107
996,2003,0.219876,Defernse,108
997,2004,0.272742,Defernse,108
998,2005,0.248262,Defernse,109
999,2006,0.213121,Defernse,109
1000,2007,0.292518,Defernse,110
1001,2008,0.143016,Defernse,110
1002,2009,0.075059,Defernse,111
1003,2010,0.065662,Defernse,111
1004,2011,0.048431,Defernse,112
1005,2012,0.033017,Defernse,112
1006,1946,,Science & Technology,79
1007,1947,0,Science & Technology,80
1008,1948,0,Science & Technology,80
1009,1949,0,Science & Technology,81
1010,1950,0,Science & Technology,81
1011,1951,0,Science & Technology,82
1012,1952,0,Science & Technology,82
1013,1953,,Science & Technology,83
1014,1954,0,Science & Technology,83
1015,1955,,Science & Technology,84
1016,1956,0,Science & Technology,84
1017,1957,0.0191388,Science & Technology,85
1018,1958,0.0389416,Science & Technology,85
1019,1959,0.00336417,Science & Technology,86
1020,1960,0.0100037,Science & Technology,86
1021,1961,0.00323799,Science & Technology,87
1022,1962,0.00957207,Science & Technology,87
1023,1963,0,Science & Technology,88
1024,1964,0.0042735,Science & Technology,88
1025,1965,0.00159532,Science & Technology,89
1026,1966,0,Science & Technology,89
1027,1967,0,Science & Technology,90
1028,1968,0,Science & Technology,90
1029,1969,0,Science & Technology,91
1030,1970,0,Science & Technology,91
1031,1971,0.00215983,Science & Technology,92
1032,1972,0,Science & Technology,92
1033,1973,0,Science & Technology,93
1034,1974,0,Science & Technology,93
1035,1975,0,Science & Technology,94
1036,1976,0,Science & Technology,94
1037,1977,0,Science & Technology,95
1038,1978,0,Science & Technology,95
1039,1979,0,Science & Technology,96
1040,1980,0,Science & Technology,96
1041,1981,0,Science & Technology,97
1042,1982,0,Science & Technology,97
1043,1983,0,Science & Technology,98
1044,1984,0,Science & Technology,98
1045,1985,0,Science & Technology,99
1046,1986,0,Science & Technology,99
1047,1987,0,Science & Technology,100
1048,1988,0,Science & Technology,100
1049,1989,0,Science & Technology,101
1050,1990,0,Science & Technology,101
1051,1991,0,Science & Technology,102
1052,1992,0,Science & Technology,102
1053,1993,0,Science & Technology,103
1054,1994,0,Science & Technology,103
1055,1995,0,Science & Technology,104
1056,1996,0,Science & Technology,104
1057,1997,0,Science & Technology,105
1058,1998,0.00341297,Science & Technology,105
1059,1999,0.00812348,Science & Technology,106
1060,2000,0,Science & Technology,106
1061,2001,0.0070886,Science & Technology,107
1062,2002,0.00435374,Science & Technology,107
1063,2003,0.00586273,Science & Technology,108
1064,2004,0.00515817,Science & Technology,108
1065,2005,0.00497917,Science & Technology,109
1066,2006,0.00568558,Science & Technology,109
1067,2007,0.00579987,Science & Technology,110
1068,2008,0.003914,Science & Technology,110
1069,2009,0.00241,Science & Technology,111
1070,2010,0.003878,Science & Technology,111
1071,2011,0.004254,Science & Technology,112
1072,2012,0.004829,Science & Technology,112
1073,1946,,Foreign Trade,79
1074,1947,0,Foreign Trade,80
1075,1948,0,Foreign Trade,80
1076,1949,0,Foreign Trade,81
1077,1950,0,Foreign Trade,81
1078,1951,0,Foreign Trade,82
1079,1952,0,Foreign Trade,82
1080,1953,,Foreign Trade,83
1081,1954,0,Foreign Trade,83
1082,1955,,Foreign Trade,84
1083,1956,0,Foreign Trade,84
1084,1957,0,Foreign Trade,85
1085,1958,0,Foreign Trade,85
1086,1959,0,Foreign Trade,86
1087,1960,0,Foreign Trade,86
1088,1961,0,Foreign Trade,87
1089,1962,0,Foreign Trade,87
1090,1963,0,Foreign Trade,88
1091,1964,0,Foreign Trade,88
1092,1965,0,Foreign Trade,89
1093,1966,0,Foreign Trade,89
1094,1967,0,Foreign Trade,90
1095,1968,0,Foreign Trade,90
1096,1969,0,Foreign Trade,91
1097,1970,0,Foreign Trade,91
1098,1971,0,Foreign Trade,92
1099,1972,0,Foreign Trade,92
1100,1973,0,Foreign Trade,93
1101,1974,0,Foreign Trade,93
1102,1975,0,Foreign Trade,94
1103,1976,0,Foreign Trade,94
1104,1977,0,Foreign Trade,95
1105,1978,0,Foreign Trade,95
1106,1979,0,Foreign Trade,96
1107,1980,0,Foreign Trade,96
1108,1981,0,Foreign Trade,97
1109,1982,0,Foreign Trade,97
1110,1983,0,Foreign Trade,98
1111,1984,0.00482817,Foreign Trade,98
1112,1985,0.0143678,Foreign Trade,99
1113,1986,0,Foreign Trade,99
1114,1987,0.022409,Foreign Trade,100
1115,1988,0,Foreign Trade,100
1116,1989,0.0189394,Foreign Trade,101
1117,1990,0.0129534,Foreign Trade,101
1118,1991,0.0101479,Foreign Trade,102
1119,1992,0.0149573,Foreign Trade,102
1120,1993,0.0147194,Foreign Trade,103
1121,1994,0.00643915,Foreign Trade,103
1122,1995,0.00966184,Foreign Trade,104
1123,1996,0.00237906,Foreign Trade,104
1124,1997,0.00744133,Foreign Trade,105
1125,1998,0.00682594,Foreign Trade,105
1126,1999,0.00649878,Foreign Trade,106
1127,2000,0.00588836,Foreign Trade,106
1128,2001,0.00370249,Foreign Trade,107
1129,2002,0,Foreign Trade,107
1130,2003,0.00161616,Foreign Trade,108
1131,2004,0.00542447,Foreign Trade,108
1132,2005,0.00494747,Foreign Trade,109
1133,2006,0.00478631,Foreign Trade,109
1134,2007,0.00456134,Foreign Trade,110
1135,2008,0.003528,Foreign Trade,110
1136,2009,0.003959,Foreign Trade,111
1137,2010,0.004042,Foreign Trade,111
1138,2011,0.004276,Foreign Trade,112
1139,2012,0.002419,Foreign Trade,112
1140,1946,,International Affairs,79
1141,1947,0.227685,International Affairs,80
1142,1948,0.333333,International Affairs,80
1143,1949,0.158132,International Affairs,81
1144,1950,0.364486,International Affairs,81
1145,1951,0.533333,International Affairs,82
1146,1952,0.339286,International Affairs,82
1147,1953,,International Affairs,83
1148,1954,0.210526,International Affairs,83
1149,1955,,International Affairs,84
1150,1956,0.185792,International Affairs,84
1151,1957,0.188198,International Affairs,85
1152,1958,0.0738892,International Affairs,85
1153,1959,0.0100925,International Affairs,86
1154,1960,0.418303,International Affairs,86
1155,1961,0.432272,International Affairs,87
1156,1962,0.333333,International Affairs,87
1157,1963,0.028169,International Affairs,88
1158,1964,0.142628,International Affairs,88
1159,1965,0.144111,International Affairs,89
1160,1966,0.049676,International Affairs,89
1161,1967,0.0481928,International Affairs,90
1162,1968,0.0271138,International Affairs,90
1163,1969,0.0277778,International Affairs,91
1164,1970,0.0467938,International Affairs,91
1165,1971,0.0151188,International Affairs,92
1166,1972,0.0156028,International Affairs,92
1167,1973,0.0294627,International Affairs,93
1168,1974,0.0278261,International Affairs,93
1169,1975,0.0314136,International Affairs,94
1170,1976,0.0419847,International Affairs,94
1171,1977,0.0457516,International Affairs,95
1172,1978,0.0422297,International Affairs,95
1173,1979,0.0431452,International Affairs,96
1174,1980,0.101726,International Affairs,96
1175,1981,0.0303479,International Affairs,97
1176,1982,0.0251989,International Affairs,97
1177,1983,0.0424591,International Affairs,98
1178,1984,0.056518,International Affairs,98
1179,1985,0,International Affairs,99
1180,1986,0,International Affairs,99
1181,1987,0.042577,International Affairs,100
1182,1988,0,International Affairs,100
1183,1989,0.0227273,International Affairs,101
1184,1990,0.0880829,International Affairs,101
1185,1991,0.0971296,International Affairs,102
1186,1992,0.0176282,International Affairs,102
1187,1993,0.0404784,International Affairs,103
1188,1994,0.0206053,International Affairs,103
1189,1995,0.0289855,International Affairs,104
1190,1996,0.0483743,International Affairs,104
1191,1997,0.0457928,International Affairs,105
1192,1998,0.0477816,International Affairs,105
1193,1999,0.0991064,International Affairs,106
1194,2000,0.0315963,International Affairs,106
1195,2001,0.0365268,International Affairs,107
1196,2002,0.0379488,International Affairs,107
1197,2003,0.0473814,International Affairs,108
1198,2004,0.0325206,International Affairs,108
1199,2005,0.0343109,International Affairs,109
1200,2006,0.0994156,International Affairs,109
1201,2007,0.0312389,International Affairs,110
1202,2008,0.033728,International Affairs,110
1203,2009,0.032603,International Affairs,111
1204,2010,0.033658,International Affairs,111
1205,2011,0.03209,International Affairs,112
1206,2012,0.030306,International Affairs,112
1207,1946,,Government Operations,79
1208,1947,0,Government Operations,80
1209,1948,0.0288462,Government Operations,80
1210,1949,0.0360158,Government Operations,81
1211,1950,0.0280374,Government Operations,81
1212,1951,0.0285714,Government Operations,82
1213,1952,0.0535714,Government Operations,82
1214,1953,,Government Operations,83
1215,1954,0,Government Operations,83
1216,1955,,Government Operations,84
1217,1956,0.00928962,Government Operations,84
1218,1957,0.000797448,Government Operations,85
1219,1958,0,Government Operations,85
1220,1959,0,Government Operations,86
1221,1960,0.0142645,Government Operations,86
1222,1961,0.00485699,Government Operations,87
1223,1962,0.0118243,Government Operations,87
1224,1963,0,Government Operations,88
1225,1964,0.00641026,Government Operations,88
1226,1965,0.0109014,Government Operations,89
1227,1966,0.0151188,Government Operations,89
1228,1967,0.0180723,Government Operations,90
1229,1968,0.0221192,Government Operations,90
1230,1969,0.00925926,Government Operations,91
1231,1970,0.0363951,Government Operations,91
1232,1971,0.0345572,Government Operations,92
1233,1972,0.0539007,Government Operations,92
1234,1973,0.0918544,Government Operations,93
1235,1974,0.135652,Government Operations,93
1236,1975,0.078534,Government Operations,94
1237,1976,0.103053,Government Operations,94
1238,1977,0.0305011,Government Operations,95
1239,1978,0.0388514,Government Operations,95
1240,1979,0.0387097,Government Operations,96
1241,1980,0.0448078,Government Operations,96
1242,1981,0.019245,Government Operations,97
1243,1982,0.0106101,Government Operations,97
1244,1983,0.0123839,Government Operations,98
1245,1984,0.0207327,Government Operations,98
1246,1985,0,Government Operations,99
1247,1986,0,Government Operations,99
1248,1987,0.0358543,Government Operations,100
1249,1988,0,Government Operations,100
1250,1989,0.0137311,Government Operations,101
1251,1990,0.0233161,Government Operations,101
1252,1991,0.018846,Government Operations,102
1253,1992,0.034188,Government Operations,102
1254,1993,0.0294388,Government Operations,103
1255,1994,0.0206053,Government Operations,103
1256,1995,0.0483092,Government Operations,104
1257,1996,0.0642347,Government Operations,104
1258,1997,0.0457928,Government Operations,105
1259,1998,0.0750853,Government Operations,105
1260,1999,0.0519903,Government Operations,106
1261,2000,0.0737832,Government Operations,106
1262,2001,0.0428065,Government Operations,107
1263,2002,0.0379715,Government Operations,107
1264,2003,0.0402484,Government Operations,108
1265,2004,0.0503265,Government Operations,108
1266,2005,0.0619081,Government Operations,109
1267,2006,0.0720749,Government Operations,109
1268,2007,0.0679138,Government Operations,110
1269,2008,0.053246,Government Operations,110
1270,2009,0.056497,Government Operations,111
1271,2010,0.080164,Government Operations,111
1272,2011,0.080796,Government Operations,112
1273,2012,0.099494,Government Operations,112
1274,1946,,Public Lands,79
1275,1947,0,Public Lands,80
1276,1948,0,Public Lands,80
1277,1949,0,Public Lands,81
1278,1950,0,Public Lands,81
1279,1951,0,Public Lands,82
1280,1952,0,Public Lands,82
1281,1953,,Public Lands,83
1282,1954,0,Public Lands,83
1283,1955,,Public Lands,84
1284,1956,0,Public Lands,84
1285,1957,0,Public Lands,85
1286,1958,0,Public Lands,85
1287,1959,0,Public Lands,86
1288,1960,0,Public Lands,86
1289,1961,0,Public Lands,87
1290,1962,0,Public Lands,87
1291,1963,0,Public Lands,88
1292,1964,0.000267094,Public Lands,88
1293,1965,0,Public Lands,89
1294,1966,0,Public Lands,89
1295,1967,0,Public Lands,90
1296,1968,0,Public Lands,90
1297,1969,0,Public Lands,91
1298,1970,0,Public Lands,91
1299,1971,0,Public Lands,92
1300,1972,0,Public Lands,92
1301,1973,0,Public Lands,93
1302,1974,0,Public Lands,93
1303,1975,0,Public Lands,94
1304,1976,0,Public Lands,94
1305,1977,0,Public Lands,95
1306,1978,0,Public Lands,95
1307,1979,0.00120968,Public Lands,96
1308,1980,0.000302755,Public Lands,96
1309,1981,0,Public Lands,97
1310,1982,0,Public Lands,97
1311,1983,0,Public Lands,98
1312,1984,0,Public Lands,98
1313,1985,0,Public Lands,99
1314,1986,0,Public Lands,99
1315,1987,0,Public Lands,100
1316,1988,0,Public Lands,100
1317,1989,0,Public Lands,101
1318,1990,0,Public Lands,101
1319,1991,0,Public Lands,102
1320,1992,0,Public Lands,102
1321,1993,0,Public Lands,103
1322,1994,0,Public Lands,103
1323,1995,0,Public Lands,104
1324,1996,0,Public Lands,104
1325,1997,0,Public Lands,105
1326,1998,0,Public Lands,105
1327,1999,0,Public Lands,106
1328,2000,0,Public Lands,106
1329,2001,0,Public Lands,107
1330,2002,0,Public Lands,107
1331,2003,0,Public Lands,108
1332,2004,0,Public Lands,108
1333,2005,0,Public Lands,109
1334,2006,0,Public Lands,109
1335,2007,0,Public Lands,110
1336,2008,0,Public Lands,110
1337,2009,0,Public Lands,111
1338,2010,0,Public Lands,111
1339,2011,0,Public Lands,112
1340,2012,0,Public Lands,112
1341,1946,,Don't Know/Other,79
1342,1947,0.163389,Don't Know/Other,80
1343,1948,0.099359,Don't Know/Other,80
1344,1949,0.173326,Don't Know/Other,81
1345,1950,0.0654206,Don't Know/Other,81
1346,1951,0.152381,Don't Know/Other,82
1347,1952,0.0357143,Don't Know/Other,82
1348,1953,,Don't Know/Other,83
1349,1954,0.122807,Don't Know/Other,83
1350,1955,,Don't Know/Other,84
1351,1956,0.132787,Don't Know/Other,84
1352,1957,0.0829346,Don't Know/Other,85
1353,1958,0.137793,Don't Know/Other,85
1354,1959,0.174937,Don't Know/Other,86
1355,1960,0.0700259,Don't Know/Other,86
1356,1961,0.0755532,Don't Know/Other,87
1357,1962,0.101351,Don't Know/Other,87
1358,1963,0.131455,Don't Know/Other,88
1359,1964,0.115385,Don't Know/Other,88
1360,1965,0.0712576,Don't Know/Other,89
1361,1966,0.0583153,Don't Know/Other,89
1362,1967,0.0391566,Don't Know/Other,90
1363,1968,0.0156975,Don't Know/Other,90
1364,1969,0.0324074,Don't Know/Other,91
1365,1970,0.0571924,Don't Know/Other,91
1366,1971,0.0367171,Don't Know/Other,92
1367,1972,0.0439716,Don't Know/Other,92
1368,1973,0.05026,Don't Know/Other,93
1369,1974,0.0486957,Don't Know/Other,93
1370,1975,0.0366492,Don't Know/Other,94
1371,1976,0.0954198,Don't Know/Other,94
1372,1977,0.0544662,Don't Know/Other,95
1373,1978,0.0439189,Don't Know/Other,95
1374,1979,0.0516129,Don't Know/Other,96
1375,1980,0.0451105,Don't Know/Other,96
1376,1981,0.0451517,Don't Know/Other,97
1377,1982,0.0570292,Don't Know/Other,97
1378,1983,0.0760725,Don't Know/Other,98
1379,1984,0.0874752,Don't Know/Other,98
1380,1985,0.181034,Don't Know/Other,99
1381,1986,0.229787,Don't Know/Other,99
1382,1987,0.172549,Don't Know/Other,100
1383,1988,0.4,Don't Know/Other,100
1384,1989,0.138258,Don't Know/Other,101
1385,1990,0.130181,Don't Know/Other,101
1386,1991,0.107277,Don't Know/Other,102
1387,1992,0.149038,Don't Know/Other,102
1388,1993,0.0450782,Don't Know/Other,103
1389,1994,0.147457,Don't Know/Other,103
1390,1995,0.103865,Don't Know/Other,104
1391,1996,0.105472,Don't Know/Other,104
1392,1997,0.108758,Don't Know/Other,105
1393,1998,0.0930034,Don't Know/Other,105
1394,1999,0.10723,Don't Know/Other,106
1395,2000,0.091047,Don't Know/Other,106
1396,2001,0.0787381,Don't Know/Other,107
1397,2002,0.081241,Don't Know/Other,107
1398,2003,0.0670276,Don't Know/Other,108
1399,2004,0.0563724,Don't Know/Other,108
1400,2005,0.0597463,Don't Know/Other,109
1401,2006,0.0941914,Don't Know/Other,109
1402,2007,0.0676129,Don't Know/Other,110
1403,2008,0.053112,Don't Know/Other,110
1404,2009,0.048938,Don't Know/Other,111
1405,2010,0.049174,Don't Know/Other,111
1406,2011,0.052363,Don't Know/Other,112
1407,2012,0.060493,Don't Know/Other,112
